crisis_nm,date_month,date_year,glide,url
Tropical Cyclone Mekunu ,May,2018,TC-2018-000062-OMN,https://api.reliefweb.int/v1/disasters/45829
Tropical Cyclone Sagar ,May,2018,TC-2018-000059-SOM,https://api.reliefweb.int/v1/disasters/45784
DR Congo: Ebola Outbreak ,May,2018,EP-2018-000049-COD,https://api.reliefweb.int/v1/disasters/45724
El Salvador: Earthquake ,May,2018,EQ-2018-000053-SLV,https://api.reliefweb.int/v1/disasters/45789
Burundi: Floods ,Apr,2018,FL-2018-000054-BDI,https://api.reliefweb.int/v1/disasters/45774
India: Severe Local Storm ,May,2018,ST-2018-000047-IND,https://api.reliefweb.int/v1/disasters/45714
Tanzania: Floods ,Apr,2018,FL-2018-000043-TZA,https://api.reliefweb.int/v1/disasters/45654
Bangladesh: Floods and Landslides ,Apr,2018,FL-2018-000105-BGD,https://api.reliefweb.int/v1/disasters/45604
Ethiopia: Flash Floods ,Apr,2018,FF-2018-000042-ETH,https://api.reliefweb.int/v1/disasters/45599
Somalia: Flash Floods ,Apr,2018,FF-2018-000041-SOM,https://api.reliefweb.int/v1/disasters/45579
Colombia: Floods ,Apr,2018,FL-2018-000058-COL,https://api.reliefweb.int/v1/disasters/45494
Tropical Cyclone Keni ,Apr,2018,TC-2018-000037-FJI,https://api.reliefweb.int/v1/disasters/45504
Afghanistan: Drought ,Apr,2018,DR-2018-000052-AFG,https://api.reliefweb.int/v1/disasters/45704
Russian Federation: Floods ,Mar,2018,FL-2018-000046-RUS,https://api.reliefweb.int/v1/disasters/45619
Uruguay: Drought ,Mar,2018,DR-2018-000033-URY,https://api.reliefweb.int/v1/disasters/45404
Belarus: Floods ,Mar,2018,FL-2018-000034-BLR,https://api.reliefweb.int/v1/disasters/45444
Vanuatu: Monaro Volcano ,Mar,2018,VO-2018-000044-VUT,https://api.reliefweb.int/v1/disasters/45424
Tropical Storm Eliakim ,Mar,2018,TC-2018-000023-MDG,https://api.reliefweb.int/v1/disasters/45344
Rwanda: Floods ,Mar,2018,FL-2018-000029-RWA,https://api.reliefweb.int/v1/disasters/45414
Kenya: Floods ,Mar,2018,FF-2018-000030-KEN,https://api.reliefweb.int/v1/disasters/45374
Papua New Guinea: Earthquakes ,Feb,2018,EQ-2018-000020-PNG,https://api.reliefweb.int/v1/disasters/45224
Botswana: Floods ,Feb,2018,FL-2018-000028-BWA,https://api.reliefweb.int/v1/disasters/45409
Uganda: Cholera Outbreak ,Feb,2018,EP-2018-000021-UGA,https://api.reliefweb.int/v1/disasters/45229
DR Congo: Polio Outbreak ,Feb,2018,EP-2018-000104-COD,https://api.reliefweb.int/v1/disasters/45174
Tropical Cyclone Gita ,Feb,2018,TC-2018-000102-TON,https://api.reliefweb.int/v1/disasters/45109
Mongolia: Dzud ,Jan,2018,CW-2018-000011-MNG,https://api.reliefweb.int/v1/disasters/44979
DR Congo: Floods ,Jan,2018,FL-2018-000004-COD,https://api.reliefweb.int/v1/disasters/44959
Argentina: Floods ,Jan,2018,FL-2018-000014-ARG,https://api.reliefweb.int/v1/disasters/45054
Tropical Cyclone Berguitta ,Jan,2018,TC-2018-000007-MUS,https://api.reliefweb.int/v1/disasters/44899
Philippines: Mayon Volcano ,Jan,2018,VO-2018-000005-PHL,https://api.reliefweb.int/v1/disasters/44909
Morocco: Cold Wave ,Jan,2018,CW-2018-000008-MAR,https://api.reliefweb.int/v1/disasters/44994
Papua New Guinea: Kadovar Volcano ,Jan,2018,VO-2018-000002-PNG,https://api.reliefweb.int/v1/disasters/44829
Tropical Cyclone Ava ,Jan,2018,TC-2018-000001-MDG,https://api.reliefweb.int/v1/disasters/44809
Bolivia: Floods ,Jan,2018,FL-2018-000015-BOL,https://api.reliefweb.int/v1/disasters/44814
Tropical Cyclone Tembin ,Dec,2017,TC-2017-000182-PHL,https://api.reliefweb.int/v1/disasters/44724
Namibia: Hepatitis E Outbreak ,Dec,2017,EP-2018-000101-NAM,https://api.reliefweb.int/v1/disasters/45099
Tropical Storm Kai,Dec,2017,TC-2017-000180-PHL,https://api.reliefweb.int/v1/disasters/44689
South Sudan: Rift Valley Fever Outbreak ,Dec,2017,EP-2017-000183-SSD,https://api.reliefweb.int/v1/disasters/45314
Bangladesh: Diphtheria Outbreak ,Dec,2017,EP-2017-000177-BGD,https://api.reliefweb.int/v1/disasters/44629
Albania: Floods ,Nov,2017,FL-2017-000174-ALB,https://api.reliefweb.int/v1/disasters/44639
Yemen: Diphtheria Outbreak ,Nov,2017,EP-2017-000175-YEM,https://api.reliefweb.int/v1/disasters/44624
Malawi: Cholera Outbreak ,Nov,2017,EP-2018-000103-MWI,https://api.reliefweb.int/v1/disasters/44949
Iran/Iraq: Earthquake ,Nov,2017,EQ-2017-000165-IRN,https://api.reliefweb.int/v1/disasters/44464
Malaysia: Flash Floods ,Nov,2017,FL-2017-000166-MYS,https://api.reliefweb.int/v1/disasters/44419
Typhoon Damrey ,Nov,2017,TC-2017-000159-VNM,https://api.reliefweb.int/v1/disasters/44414
Pacific: Dengue Outbreak ,,2018,EP-2017-000184-WSM,https://api.reliefweb.int/v1/disasters/44929
Colombia: Floods and Landslides ,Oct,2017,FL-2017-000164-COL,https://api.reliefweb.int/v1/disasters/44449
Honduras: Floods ,Oct,2017,FL-2017-000160-HND,https://api.reliefweb.int/v1/disasters/44439
Zambia: Cholera Outbreak ,Oct,2017,EP-2017-000178-ZMB,https://api.reliefweb.int/v1/disasters/44644
Tropical Storm Nate ,Oct,2017,TC-2017-000148-NIC,https://api.reliefweb.int/v1/disasters/44199
Burkina Faso: Dengue Outbreak ,Sep,2017,EP-2017-000162-BFA,https://api.reliefweb.int/v1/disasters/44344
Togo: Floods ,Sep,2017,FL-2017-000149-TGO,https://api.reliefweb.int/v1/disasters/44224
Vanuatu: Monaro Volcano ,Sep,2017,VO-2017-000140-VUT,https://api.reliefweb.int/v1/disasters/44109
Indonesia: Mt Agung Volcano ,Sep,2017,VO-2017-000141-IDN,https://api.reliefweb.int/v1/disasters/44054
Mexico: Earthquakes ,Sep,2017,EQ-2017-000138-MEX,https://api.reliefweb.int/v1/disasters/44029
South Sudan: Floods ,Sep,2017,FL-2017-000137-SSD,https://api.reliefweb.int/v1/disasters/44024
Hurricane Maria ,Sep,2017,TC-2017-000136-ATG,https://api.reliefweb.int/v1/disasters/44009
Rwanda: Severe Local Storms ,Sep,2017,ST-2017-000143-RWA,https://api.reliefweb.int/v1/disasters/44189
Typhoon Doksuri ,Sep,2017,TC-2017-000131-VNM,https://api.reliefweb.int/v1/disasters/43974
Nigeria: Yellow Fever Outbreak ,Sep,2017,EP-2017-000169-NGA,https://api.reliefweb.int/v1/disasters/44114
Madagascar: Plague Outbreak ,Sep,2017,EP-2017-000144-MDG,https://api.reliefweb.int/v1/disasters/44149
Bangladesh: Measles Outbreak ,Sep,2017,EP-2017-000187-BGD,https://api.reliefweb.int/v1/disasters/44469
Hurricane Irma ,Sep,2017,TC-2017-000125-DOM,https://api.reliefweb.int/v1/disasters/43824
Pakistan: Dengue Outbreak ,Sep,2017,EP-2017-000133-PAK,https://api.reliefweb.int/v1/disasters/43984
Ethiopia: Floods ,Aug,2017,FL-2017-000139-ETH,https://api.reliefweb.int/v1/disasters/44084
Bangladesh: Rohingya Refugee Crisis 2017,,2018,OT-2017-000147-BGD,https://api.reliefweb.int/v1/disasters/44194
Papua New Guinea: Measles Outbreak ,Aug,2017,EP-2017-000158-PNG,https://api.reliefweb.int/v1/disasters/44409
Central African Republic: Floods ,Aug,2017,FL-2017-000134-CAF,https://api.reliefweb.int/v1/disasters/43979
Typhoon Hato ,Aug,2017,TC-2017-000120-CHN,https://api.reliefweb.int/v1/disasters/43729
Chad: Cholera Outbreak ,Aug,2017,EP-2017-000129-TCD,https://api.reliefweb.int/v1/disasters/43749
DR Congo: Landslide ,Aug,2017,LS-2017-000118-COD,https://api.reliefweb.int/v1/disasters/43634
Sierra Leone: Mudslides ,Aug,2017,MS-2017-000109-SLE,https://api.reliefweb.int/v1/disasters/43554
Nigeria: Floods ,Aug,2017,FL-2017-000126-NGA,https://api.reliefweb.int/v1/disasters/43854
Tropical Cyclone Franklin ,Aug,2017,TC-2017-000105-MEX,https://api.reliefweb.int/v1/disasters/43514
Cameroon: Flash Floods ,Aug,2017,FF-2017-000122-CMR,https://api.reliefweb.int/v1/disasters/43779
Tunisia: Forest Fires ,Aug,2017,WF-2017-000106-TUN,https://api.reliefweb.int/v1/disasters/43539
Sri Lanka: Dengue Outbreak ,Jul,2017,EP-2017-000086-LKA,https://api.reliefweb.int/v1/disasters/43309
Ghana: Floods ,Jul,2017,FL-2017-000095-GHA,https://api.reliefweb.int/v1/disasters/43399
Sudan: Acute Watery Diarrhoea (AWD) Outbreak ,Jul,2017,EP-2017-000124-SDN,https://api.reliefweb.int/v1/disasters/43809
Philippines: Earthquakes ,Jul,2017,EQ-2017-000080-PHL,https://api.reliefweb.int/v1/disasters/43249
Myanmar: Floods and Landslides ,Jul,2017,FL-2017-000091-MMR,https://api.reliefweb.int/v1/disasters/43344
Guinea: Floods ,Jul,2017,FL-2017-000083-GIN,https://api.reliefweb.int/v1/disasters/43349
DPR Korea: Drought ,Jun,2017,DR-2017-000087-PRK,https://api.reliefweb.int/v1/disasters/43199
Tajikistan: Floods and Mudslides ,Jun,2017,FL-2017-000079-TJK,https://api.reliefweb.int/v1/disasters/43274
China: Floods and Landslides ,Jun,2017,FL-2017-000075-CHN,https://api.reliefweb.int/v1/disasters/43134
Hungary: Severe Local Storm ,Jun,2017,OT-2017-000074-HUN,https://api.reliefweb.int/v1/disasters/44034
Sudan: Floods ,Jun,2017,FL-2017-000088-SDN,https://api.reliefweb.int/v1/disasters/43254
Nigeria: Hepatitis E Outbreak ,Jun,2017,EP-2017-000085-NGA,https://api.reliefweb.int/v1/disasters/43294
Mali: Floods ,Jun,2017,FL-2017-000110-MLI,https://api.reliefweb.int/v1/disasters/43559
Portugal: Forest Fires ,Jun,2017,WF-2017-000073-PRT,https://api.reliefweb.int/v1/disasters/42989
Niger: Floods ,Jun,2017,FL-2017-000078-NER,https://api.reliefweb.int/v1/disasters/43169
Guatemala: Earthquake ,Jun,2017,EQ-2017-000071-GTM,https://api.reliefweb.int/v1/disasters/42974
Bangladesh: Floods and Landslides ,Jun,2017,LS-2017-000068-BGD,https://api.reliefweb.int/v1/disasters/42934
Syria: Polio Outbreak ,Jun,2017,EP-2017-000066-SYR,https://api.reliefweb.int/v1/disasters/42899
Nigeria: Cholera Outbreak ,Jun,2017,EP-2017-000077-NGA,https://api.reliefweb.int/v1/disasters/43154
Viet Nam: Floods and Landslides ,Jun,2017,FF-2017-000101-VNM,https://api.reliefweb.int/v1/disasters/43264
Nepal: Floods and Landslides ,Jun,2017,FL-2017-000107-NPL,https://api.reliefweb.int/v1/disasters/43314
Guatemala: Floods and Landslides ,Jun,2017,FL-2017-000130-GTM,https://api.reliefweb.int/v1/disasters/43054
Tropical Cyclone Mora ,May,2017,TC-2017-000058-BGD,https://api.reliefweb.int/v1/disasters/42784
Sri Lanka: Floods and Landslides ,May,2017,FL-2017-000057-LKA,https://api.reliefweb.int/v1/disasters/42759
Thailand: Floods ,May,2017,FL-2017-000053-THA,https://api.reliefweb.int/v1/disasters/43374
Burkina Faso: Floods ,May,2017,FL-2017-000054-BFA,https://api.reliefweb.int/v1/disasters/42749
Ethiopia: Measles Outbreak ,May,2017,EP-2017-000069-ETH,https://api.reliefweb.int/v1/disasters/42639
DR Congo: Ebola Outbreak ,May,2017,EP-2017-000048-COD,https://api.reliefweb.int/v1/disasters/42474
Russian Federation: Floods ,May,2017,FL-2017-000052-RUS,https://api.reliefweb.int/v1/disasters/42714
Kenya: Floods ,May,2017,FL-2017-000051-KEN,https://api.reliefweb.int/v1/disasters/42614
India: Floods and Landslides ,May,2017,FL-2017-000064-IND,https://api.reliefweb.int/v1/disasters/42884
Nigeria: Severe Local Storms ,May,2017,ST-2017-000063-NGA,https://api.reliefweb.int/v1/disasters/42834
Tropical Cyclone Donna ,May,2017,TC-2017-000045-VUT,https://api.reliefweb.int/v1/disasters/42269
Kyrgyzstan: Earthquake ,May,2017,EQ-2017-000050-KGZ,https://api.reliefweb.int/v1/disasters/42544
East Africa: Armyworm Infestation ,Mar,2017,IN-2017-000041-KEN,https://api.reliefweb.int/v1/disasters/42039
Haiti: Floods ,Apr,2017,FL-2017-000043-HTI,https://api.reliefweb.int/v1/disasters/42114
Tajikistan: Measles Outbreak ,Apr,2017,EP-2017-000047-TJK,https://api.reliefweb.int/v1/disasters/42519
Niger: Hepatitis E Outbreak ,Apr,2017,EP-2017-000042-NER,https://api.reliefweb.int/v1/disasters/41984
Rwanda: Severe Local Storm ,Apr,2017,ST-2017-000035-RWA,https://api.reliefweb.int/v1/disasters/41709
Colombia: Mudslides ,Mar,2017,MS-2017-000033-COL,https://api.reliefweb.int/v1/disasters/41674
Niger: Meningitis Outbreak ,Mar,2017,EP-2017-000037-NER,https://api.reliefweb.int/v1/disasters/41509
Nigeria: Meningitis Outbreak ,Mar,2017,EP-2017-000030-NGA,https://api.reliefweb.int/v1/disasters/41504
Peru: Dengue Outbreak ,Mar,2017,EP-2017-000089-PER,https://api.reliefweb.int/v1/disasters/43174
Central African Republic: Severe Local Storm ,Mar,2017,VW-2017-000029-CAF,https://api.reliefweb.int/v1/disasters/41524
Burundi: Malaria Outbreak ,Mar,2017,EP-2017-000034-BDI,https://api.reliefweb.int/v1/disasters/41624
Tropical Cyclone Enawo ,Mar,2017,TC-2017-000023-MDG,https://api.reliefweb.int/v1/disasters/40889
West Africa: Armyworm Infestation ,Mar,2017,IN-2017-000055-GHA,https://api.reliefweb.int/v1/disasters/42319
Philippines: Earthquakes ,Feb,2017,EQ-2017-000016-PHL,https://api.reliefweb.int/v1/disasters/40388
Guinea: Measles Outbreak ,Feb,2017,EP-2017-000022-GIN,https://api.reliefweb.int/v1/disasters/40618
Peru: Floods and Landslides ,Feb,2017,FL-2017-000014-PER,https://api.reliefweb.int/v1/disasters/41669
Afghanistan: Avalanches and Floods ,Jan,2017,AV-2017-000013-AFG,https://api.reliefweb.int/v1/disasters/40184
Philippines: Floods and Landslides ,Jan,2017,FL-2017-000010-PHL,https://api.reliefweb.int/v1/disasters/39919
Algeria: Cold Wave ,Jan,2017,CL-2017-000011-DZA,https://api.reliefweb.int/v1/disasters/39914
Morocco: Cold Wave ,Jan,2017,CW-2017-000008-MAR,https://api.reliefweb.int/v1/disasters/39904
Pakistan: Floods and Heavy Snowfalls ,Jan,2017,FL-2017-000017-PAK,https://api.reliefweb.int/v1/disasters/40159
Brazil: Yellow Fever Outbreak ,Jan,2017,EP-2017-000026-BRA,https://api.reliefweb.int/v1/disasters/39364
Southern Africa: Armyworm Infestation ,Jan,2017,IN-2017-000019-ZMB,https://api.reliefweb.int/v1/disasters/39799
FYR Macedonia: Cold Wave ,Jan,2017,CW-2017-000007-MKD,https://api.reliefweb.int/v1/disasters/39754
Belarus: Cold Wave ,Jan,2017,CW-2017-000005-BLR,https://api.reliefweb.int/v1/disasters/39744
Southern Africa: Floods ,Jan,2017,FL-2017-000012-MOZ,https://api.reliefweb.int/v1/disasters/39944
Thailand: Floods ,Dec,2016,FL-2017-000004-THA,https://api.reliefweb.int/v1/disasters/39329
Malaysia: Floods ,Dec,2016,FL-2017-000002-MYS,https://api.reliefweb.int/v1/disasters/39264
Typhoon Nock,Dec,2016,Tc-2016-000134-PHL,https://api.reliefweb.int/v1/disasters/39094
Mongolia: Dzud ,Dec,2016,CW-2017-000001-MNG,https://api.reliefweb.int/v1/disasters/38979
Tropical Depression TD04F ,Dec,2016,TC-2016-000132-FJI,https://api.reliefweb.int/v1/disasters/38929
Nigeria: Lassa Fever Outbreak ,Dec,2016,EP-2016-000141-NGA,https://api.reliefweb.int/v1/disasters/42169
Somalia: Measles Outbreak ,Dec,2016,EP-2016-000131-SOM,https://api.reliefweb.int/v1/disasters/38824
Solomon Islands: Earthquake ,Dec,2016,EQ-2016-000128-SLB,https://api.reliefweb.int/v1/disasters/38774
Tropical Cyclone Vardah ,Dec,2016,TC-2016-000129-IND,https://api.reliefweb.int/v1/disasters/38784
Indonesia: Earthquake ,Dec,2016,EQ-2016-000127-IDN,https://api.reliefweb.int/v1/disasters/38659
South America: Floods and Landslides ,Dec,2016,FL-2016-000137-ARG,https://api.reliefweb.int/v1/disasters/39314
Saint Vincent and the Grenadines: Floods ,Nov,2016,FL-2016-000130-VCT,https://api.reliefweb.int/v1/disasters/38869
Hurricane Otto ,Nov,2016,TC-2016-000119-PAN,https://api.reliefweb.int/v1/disasters/38326
DR Congo: Floods ,Nov,2016,FL-2016-000124-COD,https://api.reliefweb.int/v1/disasters/38444
Serbia: Floods ,Nov,2016,FL-2016-000122-SRB,https://api.reliefweb.int/v1/disasters/38384
Albania: Floods ,Nov,2016,FL-2016-000117-ALB,https://api.reliefweb.int/v1/disasters/38271
Chile: Wild Fires ,Nov,2016,WF-2016-000138-CHL,https://api.reliefweb.int/v1/disasters/38874
Dominican Republic: Floods and Landslides ,Nov,2016,FL-2016-000123-DOM,https://api.reliefweb.int/v1/disasters/37871
Egypt: Floods ,Oct,2016,FL-2016-000114-EGY,https://api.reliefweb.int/v1/disasters/37941
Ghana: Cholera Outbreak ,Oct,2016,EP-2016-000115-GHA,https://api.reliefweb.int/v1/disasters/37816
Iraq: Mosul Crisis 2016,,2017,CE-2016-000109-IRQ,https://api.reliefweb.int/v1/disasters/42869
Typhoon Haima ,Oct,2016,TC-2016-000110-PHL,https://api.reliefweb.int/v1/disasters/37466
Typhoon Sarika ,Oct,2016,TC-2016-000108-PHL,https://api.reliefweb.int/v1/disasters/37386
Pacific: Dengue Outbreak ,Oct,2016,EP-2016-000112-SLB,https://api.reliefweb.int/v1/disasters/37806
Yemen: Cholera Outbreak ,Oct,2016,EP-2016-000107-YEM,https://api.reliefweb.int/v1/disasters/37281
Nigeria: Measles Outbreak ,Oct,2016,EP-2016-000126-NGA,https://api.reliefweb.int/v1/disasters/37966
Hurricane Matthew ,Sep,2016,TC-2016-000106-HTI,https://api.reliefweb.int/v1/disasters/37141
Niger: Rift Valley Fever Outbreak ,Sep,2016,EP-2016-000105-NER,https://api.reliefweb.int/v1/disasters/37051
Sri Lanka: Drought ,,2017,DR-2016-000139-LKA,https://api.reliefweb.int/v1/disasters/37491
Typhoon Megi ,Sep,2016,TC-2016-000104-TWN,https://api.reliefweb.int/v1/disasters/37036
Benin: Cholera Outbreak ,Sep,2016,EP-2016-000099-BEN,https://api.reliefweb.int/v1/disasters/36741
Typhoon Meranti ,Sep,2016,TC-2016-000100-TWN,https://api.reliefweb.int/v1/disasters/36676
Tanzania: Earthquake ,ept,2016,EQ-2016-000098-TZA,https://api.reliefweb.int/v1/disasters/36681
Senegal: Floods ,Sep,2016,FL-2016-000102-SEN,https://api.reliefweb.int/v1/disasters/36951
Chad: Hepatitis E Outbreak ,Sep,2016,EP-2016-000140-TCD,https://api.reliefweb.int/v1/disasters/39014
DPR Korea: Floods ,Aug,2016,FL-2016-000097-PRK,https://api.reliefweb.int/v1/disasters/36506
Myanmar: Earthquake ,Aug,2016,EQ-2016-000088-MMR,https://api.reliefweb.int/v1/disasters/36196
Nigeria: Polio Outbreak ,Aug,2016,EP-2016-000101-NGA,https://api.reliefweb.int/v1/disasters/36376
Peru: Earthquake ,Aug,2016,EQ-2016-000083-PER,https://api.reliefweb.int/v1/disasters/35946
Lao PDR: Floods ,Aug,2016,FF-2016-000093-LAO,https://api.reliefweb.int/v1/disasters/36206
Central African Republic: Cholera Outbreak ,Aug,2016,EP-2016-000082-CAF,https://api.reliefweb.int/v1/disasters/35876
Philippines: Floods and Landslides ,Aug,2016,FL-2016-000084-PHL,https://api.reliefweb.int/v1/disasters/35951
FYR Macedonia: Flash Floods ,Aug,2016,FF-2016-000079-MKD,https://api.reliefweb.int/v1/disasters/35786
Viet Nam: Floods and Landslides ,Aug,2016,TC-2016-000111-VNM,https://api.reliefweb.int/v1/disasters/36926
Hurricane Earl ,Aug,2016,TC-2016-000078-BLZ,https://api.reliefweb.int/v1/disasters/35606
Tropical Cyclone Nida ,Jul,2016,TC-2016-000076-CHN,https://api.reliefweb.int/v1/disasters/35486
Burundi: Cholera Outbreak ,Jul,2016,CE-2015-000182-BDI,https://api.reliefweb.int/v1/disasters/36391
Niger: Floods ,Jul,2016,FL-2016-000091-NER,https://api.reliefweb.int/v1/disasters/35461
Senegal: Floods ,Jul,2016,FL-2016-000089-SEN,https://api.reliefweb.int/v1/disasters/36021
Burkina Faso: Floods ,Jul,2016,FL-2016-000080-BFA,https://api.reliefweb.int/v1/disasters/35836
Mali: Floods ,Jul,2016,FL-2016-000085-MLI,https://api.reliefweb.int/v1/disasters/35691
South Sudan: Cholera Outbreak ,Jul,2016,EP-2016-000074-SSD,https://api.reliefweb.int/v1/disasters/35201
Nepal: Floods and Landslides ,Jul,2016,FL-2016-000068-NPL,https://api.reliefweb.int/v1/disasters/34946
Bangladesh: Floods and Landslides ,Jul,2016,FL-2016-000075-BGD,https://api.reliefweb.int/v1/disasters/35451
Tropical Cyclone Nepartak ,Jul,2016,TC-2016-000067-TWN,https://api.reliefweb.int/v1/disasters/34866
Liberia: Floods ,Jun,2016,FL-2016-000071-LBR,https://api.reliefweb.int/v1/disasters/35041
Ethiopia: Acute Watery Diarrhoea (AWD) Outbreak ,May,2016,EP-2016-000143-ETH,https://api.reliefweb.int/v1/disasters/34566
Sudan: Floods ,Jun,2016,FL-2016-000072-SDN,https://api.reliefweb.int/v1/disasters/34651
India: Floods ,Jun,2016,FL-2016-000060-IND,https://api.reliefweb.int/v1/disasters/34841
Myanmar: Floods ,Jun,2016,FL-2016-000058-MMR,https://api.reliefweb.int/v1/disasters/34286
China: Floods and Landslides ,Jun,2016,FL-2016-000044-CHN,https://api.reliefweb.int/v1/disasters/34396
Russian Federation: Floods and Landslides ,Jun,2016,FL-2016-000061-RUS,https://api.reliefweb.int/v1/disasters/34601
Pakistan: Floods and Landslides ,Jun,2016,FL-2016-000066-PAK,https://api.reliefweb.int/v1/disasters/34876
Central America: Floods and Landslides ,Jun,2016,FL-2016-000081-GTM,https://api.reliefweb.int/v1/disasters/34441
Tropical Cyclone Roanu ,May,2016,TC-2016-000052-MMR,https://api.reliefweb.int/v1/disasters/33681
Sri Lanka: Floods and Landslides ,May,2016,FL-2016-000050-LKA,https://api.reliefweb.int/v1/disasters/33506
Indonesia: Floods and Landslides ,May,2016,LS-2016-000051-IDN,https://api.reliefweb.int/v1/disasters/33531
Tajikistan: Floods and Mudslides ,May,2016,MS-2016-000049-TJK,https://api.reliefweb.int/v1/disasters/33466
Haiti: Floods ,Apr,2016,FL-2016-000054-HTI,https://api.reliefweb.int/v1/disasters/33356
Somalia: Floods ,May,2016,FL-2016-000046-SOM,https://api.reliefweb.int/v1/disasters/33246
Kenya: Floods ,Apr,2016,FL-2016-000042-KEN,https://api.reliefweb.int/v1/disasters/33156
Somalia: Cholera Outbreak ,Apr,2016,EP-2016-000053-SOM,https://api.reliefweb.int/v1/disasters/33516
Tropical Cyclone Amos ,Apr,2016,TC-2016-000038-WSM,https://api.reliefweb.int/v1/disasters/32916
Myanmar: Severe Local Storms ,Apr,2016,ST-2016-000039-MMR,https://api.reliefweb.int/v1/disasters/32996
Ecuador: Earthquake ,Apr,2016,EQ-2016-000035-ECU,https://api.reliefweb.int/v1/disasters/32741
Iran: Floods ,Apr,2016,FF-2016-000036-IRN,https://api.reliefweb.int/v1/disasters/32886
Yemen: Flash Floods ,Apr,2016,FF-2016-000034-YEM,https://api.reliefweb.int/v1/disasters/32736
Myanmar: Earthquake ,Apr,2016,EQ-2016-000030-MMR,https://api.reliefweb.int/v1/disasters/32671
Afghanistan/Pakistan: Earthquake ,Apr,2016,EQ-2016-000028-AFG,https://api.reliefweb.int/v1/disasters/32556
Uganda: Yellow Fever Outbreak ,Apr,2016,EP-2016-000059-UGA,https://api.reliefweb.int/v1/disasters/33416
Ethiopia: Floods ,Apr,2016,FL-2016-000045-ETH,https://api.reliefweb.int/v1/disasters/32516
Tropical Cyclone Zena ,Apr,2016,FL-2016-000024-FJI,https://api.reliefweb.int/v1/disasters/32376
Vanuatu: Earthquake ,Apr,2016,TS-2016-000023-VUT,https://api.reliefweb.int/v1/disasters/32371
Pakistan: Floods and Landslides ,Mar,2016,FL-2016-000021-PAK,https://api.reliefweb.int/v1/disasters/32001
Serbia: Floods ,Mar,2016,FL-2016-000025-SRB,https://api.reliefweb.int/v1/disasters/31686
Niger: Meningitis Outbreak ,Mar,2016,EP-2016-000020-NER,https://api.reliefweb.int/v1/disasters/31681
Morocco: Cold Wave ,Feb,2016,CW-2016-000016-MAR,https://api.reliefweb.int/v1/disasters/31571
Papua New Guinea: Floods ,Feb,2016,FL-2016-000026-PNG,https://api.reliefweb.int/v1/disasters/31096
Tropical Cyclone Winston ,Feb,2016,TC-2016-000014-FJI,https://api.reliefweb.int/v1/disasters/30871
Taiwan (China): Earthquake ,Feb,2016,EQ-2016-000012-TWN,https://api.reliefweb.int/v1/disasters/30661
Zambia: Cholera Outbreak ,Feb,2016,EP-2016-000029-ZMB,https://api.reliefweb.int/v1/disasters/31741
Togo: Meningitis Outbreak ,Feb,2016,EP-2016-000015-TGO,https://api.reliefweb.int/v1/disasters/31421
Haiti: Floods ,Jan,2016,FL-2016-000019-HTI,https://api.reliefweb.int/v1/disasters/30941
Tanzania: Floods ,Jan,2016,FL-2016-000011-TZA,https://api.reliefweb.int/v1/disasters/30541
Angola/DR Congo: Yellow Fever Outbreak ,Jan,2016,EP-2016-000013-AGO,https://api.reliefweb.int/v1/disasters/31006
Benin/Nigeria/Togo: Lassa Fever Outbreak ,Jan,2016,EP-2016-000008-NGA,https://api.reliefweb.int/v1/disasters/30111
Mongolia: Dzud ,Jan,2016,CW-2016-000004-MNG,https://api.reliefweb.int/v1/disasters/29641
Malawi: Cholera Outbreak ,Dec,2015,EP-2015-000184-MWI,https://api.reliefweb.int/v1/disasters/30201
Central African Republic: Monkey Pox Outbreak ,Dec,2015,EP-2015-000178-CAF,https://api.reliefweb.int/v1/disasters/31256
Afghanistan: Earthquake ,Dec,2015,EQ-2015-000173-AFG,https://api.reliefweb.int/v1/disasters/29406
Tropical Depression Twenty,Dec,2015,TC-2015-000170-PHL,https://api.reliefweb.int/v1/disasters/29216
Typhoon Melor ,Dec,2015,TC-2015-000168-PHL,https://api.reliefweb.int/v1/disasters/29031
Tajikistan: Earthquake ,Dec,2015,EQ-2015-000166-TJK,https://api.reliefweb.int/v1/disasters/28906
South America: Floods and Landslides ,Dec,2016,FL-2015-000171-PRY,https://api.reliefweb.int/v1/disasters/28911
Kyrgyzstan: Earthquake ,Nov,2015,EQ-2015-000158-KGZ,https://api.reliefweb.int/v1/disasters/28531
Cameroon: Measles and Cholera Outbreaks ,Nov,2015,EP-2015-000156-CMR,https://api.reliefweb.int/v1/disasters/28401
Indonesia: Floods and Landslides ,Nov,2015,FL-2016-000009-IDN,https://api.reliefweb.int/v1/disasters/28371
Kenya: Floods ,Nov,2015,FL-2015-000169-KEN,https://api.reliefweb.int/v1/disasters/28261
DR Congo: Floods ,Nov,2015,FL-2015-000164-COD,https://api.reliefweb.int/v1/disasters/28376
Tropical Cyclone Megh ,Nov,2015,TC-2015-000152-YEM,https://api.reliefweb.int/v1/disasters/28156
Burundi: Floods ,Nov,2015,FL-2015-000176-BDI,https://api.reliefweb.int/v1/disasters/30401
Tropical Cyclone Chapala ,Nov,2015,TC-2015-000149-YEM,https://api.reliefweb.int/v1/disasters/27956
South America: Drought ,,2017,DR-2016-000002-COL,https://api.reliefweb.int/v1/disasters/28256
